uuid,gemini_ok,gemini_error,content_type,content_format,treatment_category,treatment_area,has_treatment_name,has_person,person_type,has_price_info,has_text_overlay,text_overlay_type,professional_score,content_area,instagram_media_uuid,instagram_account_id,media_type,media_source,save_rate,like_rate,eg_rate,quadrant
1.797301721404651e+16,True,,single_treatment_intro,single_visual,other,other,True,True,patient_result,False,True,treatment_explanation,3.0,,1.797301721404651e+16,5083579,2.0,feed,0.0332225913621262,0.0764119601328903,0.10963455149501661,Q1
1.7863722392764896e+16,True,,product_cosmetic,other,skin_care,body,True,True,lifestyle_model,False,True,treatment_explanation,4.0,,1.7863722392764896e+16,5219590,2.0,feed,0.2280701754385964,0.9824561403508772,1.219298245614035,Q1
1.788805404353278e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,,1.788805404353278e+16,5106282,2.0,feed,0.0064102564102564,0.1666666666666666,0.17307692307692307,Q1
1.8007136639193792e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.8007136639193792e+16,4767418,2.0,feed,0.0285714285714285,1.7428571428571429,1.7714285714285714,Q1
1.8365127043109424e+16,True,,campaign_price,single_visual,none,none,True,False,,False,True,price_campaign,5.0,,1.8365127043109424e+16,4487762,2.0,feed,0.0122784986744802,0.2142691037626156,0.26384819310729735,Q1
1.806111438545069e+16,True,,single_treatment_intro,before_after_split,eye_nose,eye_area,False,True,patient_result,False,True,treatment_explanation,4.0,,1.806111438545069e+16,3667844,2.0,feed,0.0128205128205128,0.1025641025641025,0.1282051282051282,Q1
1.7976668489851404e+16,True,,campaign_price,single_visual,none,hair,False,False,,False,True,price_campaign,5.0,,1.7976668489851404e+16,4420683,2.0,feed,0.0233660684050118,0.2082627836098882,0.34930579072130036,Q1
1.7938726740218112e+16,True,,campaign_price,single_visual,product_cosmetic,none,True,False,,True,True,price_campaign,4.0,,1.7938726740218112e+16,5122578,2.0,feed,0.0125628140703517,0.092964824120603,0.10804020100502512,Q1
1.811551332466438e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,,1.811551332466438e+16,5106282,2.0,feed,0.0101010101010101,0.1565656565656565,0.1717171717171717,Q1
1.8234604936309856e+16,True,,single_treatment_intro,before_after_split,eye_nose,eye_area,False,True,patient_result,False,True,result_data,4.0,,1.8234604936309856e+16,3667386,2.0,feed,0.04,0.08,0.12666666666666668,Q1
1.7866046160543568e+16,True,,other,single_visual,none,hair,False,True,lifestyle_model,False,True,other,3.0,,1.7866046160543568e+16,5083580,2.0,feed,0.045662100456621,0.0958904109589041,0.1415525114155251,Q1
1.794474068717564e+16,True,,single_treatment_intro,before_after_split,eye_nose,eye_area,False,True,patient_result,False,True,treatment_explanation,4.0,,1.794474068717564e+16,3671283,2.0,feed,0.0389610389610389,0.2987012987012987,0.38961038961038963,Q1
1.7939787572359036e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,3.0,,1.7939787572359036e+16,1140426,2.0,feed,0.1073825503355704,3.087248322147651,3.2013422818791946,Q1
1.818345865637345e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,5.0,,1.818345865637345e+16,1140426,2.0,feed,0.0197204671644648,0.1659965537047673,0.315958261535516,Q1
1.7979135494758332e+16,True,,campaign_price,single_visual,none,none,False,False,,True,True,price_campaign,4.0,,1.7979135494758332e+16,1106551,2.0,feed,0.0128693368351936,0.1708470124753775,0.21969796454366383,Q1
1.8003161155958592e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,,1.8003161155958592e+16,1106551,2.0,feed,0.0099009900990099,0.801980198019802,0.8118811881188119,Q1
1.7990092889619624e+16,True,,product_cosmetic,single_visual,none,hair,False,False,,False,True,treatment_explanation,5.0,,1.7990092889619624e+16,1106551,2.0,feed,0.0114942528735632,0.3908045977011494,0.41379310344827586,Q1
1.8003954410258046e+16,True,,other,other,none,none,False,True,lifestyle_model,False,True,other,5.0,,1.8003954410258046e+16,1106551,2.0,feed,0.0080645161290322,0.6935483870967742,0.7016129032258065,Q1
1.7923972847251544e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,,1.7923972847251544e+16,1106551,2.0,feed,0.2285714285714285,4.942857142857143,5.514285714285714,Q1
1.793918450648094e+16,True,,product_cosmetic,ranking_list,none,none,True,False,,False,True,treatment_explanation,4.0,,1.793918450648094e+16,1106551,2.0,feed,0.3333333333333333,4.461538461538462,4.794871794871795,Q1
1.802834452053876e+16,True,,product_cosmetic,single_visual,none,face_overall,True,False,,False,True,treatment_explanation,5.0,,1.802834452053876e+16,1106551,2.0,feed,0.0238095238095238,0.9761904761904762,1.0357142857142858,Q1
1.810973527670873e+16,True,,beauty_tips,single_visual,other,hair,False,True,patient_result,False,True,treatment_explanation,4.0,,1.810973527670873e+16,5083578,2.0,feed,0.0502793296089385,0.1284916201117318,0.1787709497206704,Q1
1.855223953906601e+16,True,,single_treatment_intro,before_after_split,injection_botox,eye_area,True,True,patient_result,False,True,result_data,4.0,,1.855223953906601e+16,3667386,2.0,feed,0.02803738317757,0.0747663551401869,0.102803738317757,Q1
1.80695202236536e+16,True,,single_treatment_intro,before_after_split,face_overall,face_overall,True,True,patient_result,True,True,treatment_explanation,4.0,,1.80695202236536e+16,3670935,2.0,feed,0.0079051383399209,0.1976284584980237,0.2134387351778656,Q1
1.8098165599675464e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,4.0,,1.8098165599675464e+16,1140426,2.0,feed,0.0118785745710514,0.1272180671652735,0.23258542308256341,Q1
1.8187425997237864e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,,1.8187425997237864e+16,5336582,2.0,feed,0.3448275862068966,2.2413793103448274,2.586206896551724,Q1
1.7869727421023104e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,,1.7869727421023104e+16,1564527,2.0,feed,0.035,0.058,0.093,Q1
1.8094764071024264e+16,True,,single_treatment_intro,before_after_split,lifting_hifu,face_overall,False,True,patient_result,False,True,treatment_explanation,4.0,,1.8094764071024264e+16,3670915,2.0,feed,0.0112359550561797,0.0561797752808988,0.07865168539325842,Q1
1.810336638778788e+16,True,,single_treatment_intro,before_after_split,lifting_hifu,face_overall,False,True,patient_result,False,True,treatment_explanation,4.0,,1.810336638778788e+16,3687942,2.0,feed,0.02,0.1,0.14,Q1
1.826399177512099e+16,True,,beauty_tips,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,,1.826399177512099e+16,3715244,2.0,feed,0.2857142857142857,1.5714285714285714,1.8571428571428572,Q1
1.786403925654781e+16,True,,single_treatment_intro,before_after_split,eye_nose,eye_area,False,True,patient_result,False,True,treatment_explanation,4.0,,1.786403925654781e+16,3670935,2.0,feed,0.0072463768115942,0.3260869565217391,0.34057971014492755,Q1
1.806180990244889e+16,True,,single_treatment_intro,before_after_split,eye_nose,eye_area,True,True,patient_result,False,True,result_data,4.0,,1.806180990244889e+16,3667386,2.0,feed,0.0235294117647058,0.0941176470588235,0.12352941176470589,Q1
1.7993228474065812e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,,1.7993228474065812e+16,1140426,2.0,feed,0.0643564356435643,0.8267326732673267,0.8910891089108911,Q1
1.7912991458449012e+16,True,,beauty_tips,single_visual,none,none,False,False,,False,True,other,4.0,,1.7912991458449012e+16,3531880,2.0,feed,0.6190476190476191,4.571428571428571,5.380952380952381,Q1
1.8005584946296928e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,,1.8005584946296928e+16,1140426,2.0,feed,0.0076923076923076,0.0846153846153846,0.09358974358974359,Q1
1.791551852961936e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,,1.791551852961936e+16,1140426,2.0,feed,0.0216606498194945,0.7220216606498195,0.7436823104693141,Q1
1.80399833746059e+16,True,,staff_facility,other,skin_care,face_overall,False,True,patient_result,False,True,treatment_explanation,2.0,,1.80399833746059e+16,1144133,2.0,feed,0.0133333333333333,0.2666666666666666,0.28,Q1
1.810192029196464e+16,True,,single_treatment_intro,before_after_split,eye_nose,eye_area,True,True,patient_result,False,True,result_data,4.0,,1.810192029196464e+16,3667386,2.0,feed,0.0310077519379844,0.1007751937984496,0.13178294573643412,Q1
1.788779087063596e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,,1.788779087063596e+16,1106551,2.0,feed,0.1568627450980392,6.0,6.196078431372549,Q1
1.7993887936612104e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,,1.7993887936612104e+16,1140426,2.0,feed,0.0317460317460317,2.6666666666666665,2.6984126984126986,Q1
1.7968398159115858e+16,True,,single_treatment_intro,before_after_split,eye_nose,eye_area,False,True,patient_result,False,True,treatment_explanation,4.0,,1.7968398159115858e+16,3670915,2.0,feed,0.0169491525423728,0.1016949152542373,0.13559322033898305,Q1
1.8007239980059846e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.8007239980059846e+16,4767418,2.0,feed,0.0192307692307692,0.8653846153846154,0.8846153846153846,Q1
1.7957456939262724e+16,True,,campaign_price,single_visual,skin_care,face_overall,True,False,,False,True,price_campaign,4.0,,1.7957456939262724e+16,3715244,2.0,feed,0.4,3.2,3.6,Q1
1.8180576262389696e+16,True,,single_treatment_intro,before_after_split,eye_nose,eye_area,False,True,patient_result,False,True,result_data,4.0,,1.8180576262389696e+16,4408490,2.0,feed,0.0086289549376797,0.0632790028763183,0.07190795781399809,Q1
1.811452077775349e+16,True,,single_treatment_intro,before_after_split,injection_botox,eye_area,True,True,patient_result,False,True,treatment_explanation,4.0,,1.811452077775349e+16,3667386,2.0,feed,0.0357142857142857,0.1,0.1357142857142857,Q1
1.7932015415537772e+16,True,,campaign_price,single_visual,none,none,True,False,,False,True,price_campaign,4.0,,1.7932015415537772e+16,3715244,2.0,feed,0.2142857142857142,1.6428571428571428,2.2142857142857144,Q1
1.827165049911495e+16,True,,clinic_info,single_visual,none,none,False,False,,False,True,clinic_info,4.0,,1.827165049911495e+16,3715244,2.0,feed,0.3,2.3,2.6,Q1
1.808738557759001e+16,True,,multi_treatment_summary,before_after_split,lifting_hifu,face_overall,True,True,patient_result,False,True,treatment_explanation,5.0,,1.808738557759001e+16,3670915,2.0,feed,0.0121951219512195,0.0853658536585365,0.10975609756097561,Q1
1.7909687192710892e+16,True,,campaign_price,single_visual,product_cosmetic,none,True,False,,False,True,price_campaign,4.0,,1.7909687192710892e+16,3715244,2.0,feed,0.2307692307692307,0.7692307692307693,1.0,Q1
1.796912773981678e+16,True,,beauty_tips,single_visual,skin_care,skin_texture,False,True,lifestyle_model,False,True,treatment_explanation,4.0,,1.796912773981678e+16,3723262,2.0,feed,0.0160642570281124,0.1485943775100401,0.1646586345381526,Q1
1.7861922513005284e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,,1.7861922513005284e+16,3531880,2.0,feed,0.0754716981132075,0.8773584905660378,0.9528301886792453,Q1
1.79971665227254e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,,1.79971665227254e+16,5260722,2.0,feed,0.1052631578947368,1.7894736842105263,1.894736842105263,Q1
1.7970748811178404e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,4.0,,1.7970748811178404e+16,315457,2.0,feed,0.3584905660377358,4.849056603773585,5.2075471698113205,Q1
1.7999917484117344e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.7999917484117344e+16,315457,2.0,feed,0.0666666666666666,1.5047619047619047,1.5714285714285714,Q1
1.8049162537457456e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.8049162537457456e+16,315457,2.0,feed,0.2976190476190476,2.702380952380953,3.0,Q1
1.8062518558401056e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,,1.8062518558401056e+16,315457,2.0,feed,0.2333333333333333,3.25,3.4833333333333334,Q1
1.7989722721944448e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,5.0,,1.7989722721944448e+16,315457,2.0,feed,0.1923076923076923,6.076923076923077,6.269230769230769,Q1
1.801304221362427e+16,True,,campaign_price,single_visual,skin_care,none,False,True,staff,True,True,price_campaign,4.0,,1.801304221362427e+16,315457,2.0,feed,0.1,5.14,5.24,Q1
1.7880704807860592e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.7880704807860592e+16,315457,2.0,feed,0.0666666666666666,4.333333333333333,4.4,Q1
1.793112850469378e+16,True,,staff_facility,single_visual,none,none,False,False,,False,True,clinic_info,5.0,,1.793112850469378e+16,315457,2.0,feed,0.1454545454545454,3.4363636363636365,3.581818181818182,Q1
1.8264939298150188e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,3.0,,1.8264939298150188e+16,315457,2.0,feed,0.1794871794871795,4.641025641025641,4.82051282051282,Q1
1.7859905237946352e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.7859905237946352e+16,315457,2.0,feed,0.2368421052631578,5.078947368421052,5.368421052631579,Q1
1.7959461911395398e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,,1.7959461911395398e+16,315457,2.0,feed,0.0256410256410256,5.717948717948718,5.743589743589744,Q1
1.8006881038780674e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,treatment_explanation,4.0,,1.8006881038780674e+16,315457,2.0,feed,0.1694915254237288,2.8983050847457625,3.0677966101694913,Q1
1.799880754947482e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,,1.799880754947482e+16,9187,2.0,feed,1.1642512077294689,9.632850241545894,10.801932367149758,Q1
1.825979886115412e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,3.0,,1.825979886115412e+16,315457,2.0,feed,0.3478260869565217,6.695652173913044,7.855072463768116,Q1
1.7949382595002644e+16,True,,product_cosmetic,single_visual,skin_care,eye_area,True,False,,False,True,treatment_explanation,5.0,,1.7949382595002644e+16,9187,2.0,feed,1.04,14.552,15.616,Q1
1.8002574505541424e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,other,5.0,,1.8002574505541424e+16,3531880,2.0,feed,0.3478260869565217,5.913043478260869,6.434782608695652,Q1
1.7879657660983564e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,False,,5.0,,1.7879657660983564e+16,1140426,2.0,feed,0.0099009900990099,0.2135785007072135,0.22347949080622348,Q1
1.7957047520636288e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,,1.7957047520636288e+16,1140426,2.0,feed,0.0692640692640692,0.7835497835497836,0.8528138528138528,Q1
1.80239149425545e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,,1.80239149425545e+16,1106551,2.0,feed,0.0989010989010989,2.417582417582417,2.802197802197802,Q1
1.789139719790582e+16,True,,campaign_price,single_visual,none,none,False,True,lifestyle_model,False,True,price_campaign,4.0,,1.789139719790582e+16,1140426,2.0,feed,0.3695652173913043,3.6557971014492754,6.518115942028985,Q1
1.8021890944693564e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,,1.8021890944693564e+16,1140426,2.0,feed,0.0234375,0.3072916666666667,0.3333333333333333,Q1
1.7952416089884036e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,,1.7952416089884036e+16,1564527,2.0,feed,0.1489361702127659,0.6808510638297872,0.8297872340425532,Q1
1.7995206515234186e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,4.0,,1.7995206515234186e+16,1140426,2.0,feed,0.0923076923076923,1.517948717948718,1.6205128205128205,Q1
1.7935014951086068e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,5.0,,1.7935014951086068e+16,1564527,2.0,feed,0.0454651706404862,0.1577840112201963,0.27886863020102853,Q1
1.835601803807258e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,,1.835601803807258e+16,1140426,2.0,feed,0.0562770562770562,0.70995670995671,0.7748917748917749,Q1
1.8011185900607676e+16,True,,campaign_price,single_visual,skin_care,none,False,True,staff,True,True,price_campaign,4.0,,1.8011185900607676e+16,315457,2.0,feed,0.1034482758620689,2.1206896551724137,2.2327586206896552,Q1
1.8018429097537684e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,,1.8018429097537684e+16,315457,2.0,feed,0.0161290322580645,4.080645161290323,4.096774193548387,Q1
1.7991970051602026e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,,1.7991970051602026e+16,1564527,2.0,feed,0.0916030534351145,0.2366412213740458,0.3282442748091603,Q1
1.7972507165099946e+16,True,,product_cosmetic,single_visual,none,eye_area,False,False,,False,True,treatment_explanation,4.0,,1.7972507165099946e+16,402,2.0,feed,0.1095652173913043,0.7895652173913044,0.8991304347826087,Q1
1.8014785240664296e+16,True,,product_cosmetic,single_visual,none,eye_area,False,True,patient_result,False,True,treatment_explanation,5.0,,1.8014785240664296e+16,402,2.0,feed,0.121654501216545,0.4564476885644768,0.5790754257907542,Q1
1.7950181993329472e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,,1.7950181993329472e+16,402,2.0,feed,0.2310866574965612,1.1980742778541953,1.4291609353507566,Q1
1.8198593497271936e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,5.0,,1.8198593497271936e+16,402,2.0,feed,0.0616438356164383,0.6986301369863014,0.7623287671232877,Q1
1.7992099171922608e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,,1.7992099171922608e+16,402,2.0,feed,0.1616294349540079,0.8423127463863338,1.0052562417871223,Q1
1.7979880118339952e+16,True,,product_cosmetic,single_visual,none,none,False,True,patient_result,False,True,treatment_explanation,5.0,,1.7979880118339952e+16,402,2.0,feed,0.1320954907161803,0.6015915119363395,0.7336870026525198,Q1
1.8241095487154244e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,,1.8241095487154244e+16,402,2.0,feed,0.1918795022920759,0.7301899148657498,0.9246889325474787,Q1
1.7866983524840094e+16,True,,other,single_visual,none,eye_area,False,True,lifestyle_model,False,True,other,5.0,,1.7866983524840094e+16,402,2.0,feed,0.7759710930442638,5.053297199638663,5.845528455284553,Q1
1.7990753812635852e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,,1.7990753812635852e+16,402,2.0,feed,0.2078947368421052,1.8026315789473684,2.0105263157894737,Q1
1.8001023253668572e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,,1.8001023253668572e+16,402,2.0,feed,0.2606451612903225,1.4129032258064516,1.6812903225806453,Q1
1.7904749471744436e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.7904749471744436e+16,402,2.0,feed,0.4042879019908116,1.9402756508422665,2.3460949464012253,Q1
1.7930896976571672e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,,1.7930896976571672e+16,402,2.0,feed,0.2279129321382842,0.8617157490396927,1.0909090909090908,Q1
1.828659913016171e+16,True,,other,single_visual,none,none,False,True,other,False,False,,4.0,,1.828659913016171e+16,315457,2.0,feed,0.0118343195266272,1.0118343195266273,1.0236686390532543,Q1
1.7887886192847036e+16,True,,campaign_price,single_visual,none,none,False,True,staff,False,True,price_campaign,4.0,,1.7887886192847036e+16,315457,2.0,feed,0.0289855072463768,4.681159420289855,4.72463768115942,Q1
1.7954854156753012e+16,True,,product_cosmetic,single_visual,none,none,False,True,staff,False,True,clinic_info,4.0,,1.7954854156753012e+16,315457,2.0,feed,0.2413793103448276,11.448275862068966,11.689655172413794,Q1
1.7981666423305224e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,,1.7981666423305224e+16,315457,2.0,feed,0.16,10.0,10.2,Q1
1.7999586034868808e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,4.0,,1.7999586034868808e+16,315457,2.0,feed,0.4838709677419355,9.774193548387096,10.290322580645162,Q1
1.793280794366472e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.793280794366472e+16,315457,2.0,feed,0.3684210526315789,8.157894736842104,8.68421052631579,Q1
1.8005652289813332e+16,True,,product_cosmetic,single_visual,none,none,False,False,,True,True,price_campaign,4.0,,1.8005652289813332e+16,315457,2.0,feed,0.1153846153846153,2.9038461538461537,3.019230769230769,Q1
1.7942820044642528e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,,1.7942820044642528e+16,315457,2.0,feed,0.1132075471698113,4.471698113207547,4.584905660377358,Q1
1.7985142061214644e+16,True,,product_cosmetic,single_visual,none,body,True,True,lifestyle_model,False,True,other,4.0,,1.7985142061214644e+16,315457,2.0,feed,0.1566265060240964,2.8433734939759034,3.216867469879518,Q1
1.7984273053906332e+16,True,,other,single_visual,none,none,False,False,,False,True,other,2.0,,1.7984273053906332e+16,315457,2.0,feed,0.0697674418604651,7.162790697674419,7.232558139534884,Q1
1.7932521071651306e+16,True,,product_cosmetic,single_visual,none,none,True,True,staff,True,True,treatment_explanation,4.0,,1.7932521071651306e+16,315457,2.0,feed,0.1346153846153846,4.173076923076923,4.3076923076923075,Q1
1.7973569849126884e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.7973569849126884e+16,315457,2.0,feed,0.0652173913043478,3.608695652173913,3.6739130434782608,Q1
1.835166725806707e+16,True,,product_cosmetic,single_visual,none,none,True,True,staff,False,True,other,4.0,,1.835166725806707e+16,315457,2.0,feed,0.0380622837370242,0.720876585928489,0.7589388696655133,Q1
1.838836766509534e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,4.0,,1.838836766509534e+16,1544515,2.0,feed,0.0204531151667715,0.1812460667086217,0.341567023285085,Q1
1.7906194229593814e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.7906194229593814e+16,1564527,2.0,feed,0.0671140939597315,0.4429530201342282,0.5100671140939598,Q1
1.796142866868835e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,,1.796142866868835e+16,3531880,2.0,feed,1.2592592592592593,3.4814814814814814,4.814814814814815,Q1
1.7893249502876712e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,treatment_explanation,4.0,,1.7893249502876712e+16,1140426,2.0,feed,0.068825910931174,0.7530364372469636,0.8218623481781376,Q1
1.787723760343843e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,5.0,,1.787723760343843e+16,1537919,2.0,feed,0.0158387329013678,0.1742260619150468,0.23141005862388153,Q1
1.813964852851384e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.813964852851384e+16,1617774,2.0,feed,0.0077380952380952,0.0767857142857142,0.08452380952380953,Q1
1.858611117700841e+16,True,,other,single_visual,none,none,False,True,other,False,True,other,4.0,,1.858611117700841e+16,1537919,2.0,feed,0.0089820359281437,0.0748502994011976,0.08383233532934131,Q1
1.809316335430861e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,4.0,,1.809316335430861e+16,1140426,2.0,feed,0.1260504201680672,1.7058823529411764,1.8319327731092436,Q1
1.8039928340345656e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,5.0,,1.8039928340345656e+16,1106551,2.0,feed,0.0130061349693251,0.1666257668711656,0.2552147239263804,Q1
1.8089412484705504e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,price_campaign,5.0,,1.8089412484705504e+16,1106551,2.0,feed,0.0149215983813859,0.2301466868993424,0.3543247344461305,Q1
1.7944452734247208e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,,1.7944452734247208e+16,1140426,2.0,feed,0.2962962962962963,4.432098765432099,4.7407407407407405,Q1
1.7994536417144084e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,,1.7994536417144084e+16,1140426,2.0,feed,0.0495867768595041,1.0743801652892562,1.1239669421487604,Q1
1.7946830439182248e+16,True,,campaign_price,single_visual,none,none,True,True,lifestyle_model,False,True,price_campaign,5.0,,1.7946830439182248e+16,1544515,2.0,feed,0.0150834979349973,0.1203088525767642,0.22535464176692405,Q1
1.8118330243548184e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,5.0,,1.8118330243548184e+16,1106551,2.0,feed,0.0138544553011521,0.1487530990228963,0.2658597054105294,Q1
1.7917590815466236e+16,True,,beauty_tips,single_visual,none,none,False,False,,False,True,other,4.0,,1.7917590815466236e+16,1564527,2.0,feed,0.0594059405940594,0.2722772277227723,0.3316831683168317,Q1
1.7963121821760316e+16,True,,campaign_price,single_visual,none,none,False,True,lifestyle_model,False,True,price_campaign,5.0,,1.7963121821760316e+16,1106551,2.0,feed,0.0088928412627834,0.0692159478286646,0.11960871498443752,Q1
1.824983954223211e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,False,,5.0,,1.824983954223211e+16,1106551,2.0,feed,0.0292682926829268,0.7121951219512195,0.7804878048780488,Q1
1.802339626977721e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,,1.802339626977721e+16,1140426,2.0,feed,0.0366666666666666,0.6033333333333334,0.64,Q1
1.8203515918219736e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,price_campaign,5.0,,1.8203515918219736e+16,9187,2.0,feed,0.4130434782608695,5.069565217391304,5.484782608695652,Q1
1.802382618495484e+16,True,,campaign_price,single_visual,none,none,False,True,lifestyle_model,False,True,price_campaign,5.0,,1.802382618495484e+16,1106551,2.0,feed,0.0526315789473684,0.582995951417004,0.7307692307692307,Q1
1.7948796431772568e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,treatment_explanation,5.0,,1.7948796431772568e+16,1140426,2.0,feed,0.0065359477124183,0.1127450980392156,0.119281045751634,Q1
1.7981351702277688e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,,1.7981351702277688e+16,1140426,2.0,feed,0.0229885057471264,0.5080459770114942,0.5379310344827586,Q1
1.789888762780022e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,4.0,,1.789888762780022e+16,1140426,2.0,feed,0.1012145748987854,0.8987854251012146,1.0,Q1
1.7917619780628632e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,3.0,,1.7917619780628632e+16,3715244,2.0,feed,0.6666666666666666,3.8333333333333335,4.833333333333333,Q1
1.7875048673771762e+16,True,,product_cosmetic,qa_format,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,,1.7875048673771762e+16,3715244,2.0,feed,0.1428571428571428,4.857142857142857,5.285714285714286,Q1
1.8007736717596048e+16,True,,product_cosmetic,qa_format,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,,1.8007736717596048e+16,5654,2.0,feed,0.010854816824966,0.0556309362279511,0.06648575305291723,Q1
