uuid,gemini_ok,error,has_person,has_face,has_text_overlay,professional_score,product_count,background_type,text_amount
17995960232945240,True,,False,False,False,5.0,1.0,indoor,none
17926513116294604,True,,True,True,False,5.0,3.0,studio,none
18128276011574978,True,,True,True,False,4.0,1.0,indoor,none
18101982514801079,True,,True,True,False,5.0,1.0,outdoor,none
18087801209255292,True,,False,False,False,5.0,3.0,indoor,few
17883855717517669,True,,False,False,True,5.0,1.0,white,heavy
18101284904488595,True,,True,True,True,5.0,5.0,studio,few
18021773039816837,True,,False,False,False,5.0,1.0,studio,none
17854926387688825,True,,False,False,False,5.0,5.0,other,none
18102876710486745,True,,True,True,True,5.0,1.0,other,heavy
18090384395334799,True,,True,True,True,4.0,2.0,outdoor,heavy
17897645850287640,True,,True,False,True,5.0,6.0,other,heavy
18078758090149279,True,,True,True,False,5.0,2.0,indoor,none
18264357292291473,True,,False,False,False,5.0,1.0,white,heavy
18003752867872894,True,,False,False,True,5.0,1.0,white,few
18104920702745929,True,,False,False,True,5.0,1.0,white,heavy
18159377728445076,True,,False,False,True,5.0,2.0,studio,few
18212185471321827,True,,True,True,False,5.0,2.0,studio,few
18018300824820123,True,,True,True,False,5.0,1.0,studio,none
17902917897423000,True,,False,False,False,5.0,3.0,white,none
18188354674365443,True,,False,False,False,3.0,1.0,indoor,none
18087164117248899,True,,False,False,True,5.0,9.0,white,few
18096161972036959,True,,False,False,False,5.0,1.0,studio,few
18064597226341930,True,,False,False,False,5.0,2.0,outdoor,none
18160464046434006,True,,True,False,False,5.0,2.0,indoor,none
18009139709851330,True,,True,True,False,5.0,5.0,indoor,none
18373026157202434,True,,True,False,True,4.0,2.0,indoor,few
18073757756640480,True,,False,False,True,5.0,8.0,studio,few
18091755299142235,True,,False,False,True,5.0,1.0,white,few
18201567961343194,True,,True,False,False,5.0,2.0,outdoor,none
18010683374837840,True,,True,True,True,5.0,5.0,studio,few
18063431243484886,True,,True,True,False,5.0,4.0,indoor,few
17854002024645714,True,,False,False,False,5.0,8.0,indoor,none
17987964326794914,True,,False,False,False,5.0,1.0,studio,few
18134321269530144,True,,True,True,False,5.0,1.0,outdoor,none
18099224435043010,True,,True,True,False,5.0,9.0,studio,none
17950668392982169,True,,False,False,True,5.0,2.0,indoor,heavy
18086339498604991,True,,False,False,False,5.0,1.0,indoor,none
17992427030778313,True,,True,True,False,5.0,3.0,white,few
17941677630174812,True,,True,False,False,5.0,1.0,white,none
18074668373199581,True,,True,True,False,5.0,5.0,studio,none
18017739221831503,True,,True,True,False,5.0,4.0,studio,none
17947598814150063,True,,False,False,False,5.0,3.0,white,none
17970811695018776,True,,True,True,False,5.0,1.0,indoor,none
18090498989242206,True,,False,False,False,5.0,2.0,indoor,none
18468686830098096,True,,True,True,False,5.0,10.0,outdoor,none
18416783602123352,True,,False,False,False,5.0,2.0,studio,none
18139020325516460,True,,True,True,False,4.0,10.0,outdoor,none
18043563524556133,True,,False,False,True,5.0,2.0,studio,few
17987002574975778,True,,False,False,True,5.0,10.0,outdoor,heavy
18069734723346180,True,,True,False,False,5.0,4.0,indoor,none
18134022901555697,True,,True,True,False,5.0,6.0,indoor,none
18077667233159874,True,,False,False,False,5.0,3.0,other,none
18092795627272764,True,,True,False,False,4.0,10.0,indoor,heavy
18105663622908801,True,,True,False,True,5.0,2.0,outdoor,heavy
18095982632033084,True,,True,True,True,5.0,3.0,white,heavy
18172277467400688,True,,True,False,False,5.0,5.0,white,none
18110872702803294,True,,True,True,True,5.0,2.0,indoor,few
18082207532618173,True,,False,False,False,5.0,6.0,indoor,none
18112274935836863,True,,False,False,False,5.0,3.0,studio,none
18099830251798103,True,,False,False,True,5.0,10.0,studio,few
17962926809925220,True,,True,True,False,5.0,5.0,white,none
18348485887212130,True,,True,True,False,5.0,5.0,white,none
17870514819601141,True,,True,False,False,5.0,7.0,white,few
17868178293607922,True,,False,False,False,5.0,3.0,studio,none
18016679486835043,True,,False,False,False,4.0,4.0,white,none
18096049666843441,True,,True,True,True,5.0,2.0,indoor,few
17892632790330610,True,,True,False,False,4.0,1.0,outdoor,none
18058440836477747,True,,True,False,False,5.0,1.0,other,none
18096198772849134,True,,True,False,False,4.0,4.0,outdoor,none
18419251927123143,True,,False,False,True,5.0,4.0,white,few
17926212831297643,True,,False,False,True,5.0,1.0,studio,heavy
17872079115600699,True,,False,False,True,5.0,2.0,studio,few
18061974791418602,True,,False,False,False,4.0,3.0,white,none
18086114483353889,True,,False,False,True,5.0,5.0,white,heavy
17879784129519880,True,,False,False,False,5.0,4.0,white,none
18331172209247056,True,,False,False,False,5.0,3.0,white,none
18002101598869243,True,,False,False,False,5.0,5.0,indoor,few
18125591554587654,True,,False,False,True,5.0,4.0,studio,heavy
18516104395073058,True,,False,False,False,5.0,2.0,outdoor,none
17988254885791053,True,,True,False,False,5.0,1.0,indoor,none
18430630423189014,True,,False,False,True,5.0,4.0,white,few
17987296235960405,True,,False,False,False,4.0,1.0,outdoor,few
18077655038436941,True,,True,False,False,5.0,6.0,other,none
17866829640523288,True,,False,False,False,5.0,6.0,indoor,few
18063200045401758,True,,True,True,False,5.0,10.0,studio,none
18264284806293749,True,,True,True,False,5.0,2.0,indoor,none
17929675455254198,True,,True,True,False,4.0,8.0,outdoor,few
18090402725189070,True,,True,True,False,4.0,3.0,outdoor,none
18129175435568848,True,,False,False,True,5.0,1.0,studio,few
18217259101317539,True,,True,True,False,5.0,1.0,white,none
18218565400320952,True,,True,True,False,5.0,2.0,studio,none
18100728275315304,True,,False,False,False,5.0,1.0,white,none
17888797131467291,True,,False,False,False,5.0,1.0,studio,none
17985431828797352,True,,True,True,False,5.0,1.0,studio,none
17921343459123607,True,,False,False,True,5.0,2.0,studio,few
18197880742347164,True,,False,False,False,4.0,3.0,indoor,few
18374523214162757,True,,True,True,True,5.0,2.0,indoor,few
17956160265093106,True,,False,False,True,4.0,1.0,outdoor,heavy
18074051552249842,True,,False,False,False,5.0,1.0,indoor,none
18208040158331695,True,,False,False,False,4.0,2.0,indoor,none
17920919712300846,True,,True,False,True,4.0,6.0,indoor,few
17959008428934603,True,,False,False,True,5.0,1.0,studio,heavy
18088225163253625,True,,False,False,True,5.0,1.0,other,few
18155302234454207,True,,True,True,True,5.0,2.0,studio,few
17970829392033554,True,,False,False,False,5.0,1.0,studio,none
18126021709592725,True,,True,True,False,2.0,1.0,outdoor,few
18115216111669147,True,,True,True,False,5.0,6.0,outdoor,none
17864299455654025,True,,False,False,True,4.0,6.0,white,few
17886426225494465,True,,False,False,False,5.0,7.0,indoor,none
18122005696721209,True,,True,True,True,5.0,8.0,outdoor,heavy
18088207172335681,True,,True,True,False,5.0,4.0,outdoor,none
18147228757490965,True,,False,False,False,4.0,10.0,indoor,none
18095126585327114,True,,False,False,True,5.0,4.0,other,few
18434486689185999,True,,True,True,True,5.0,8.0,outdoor,few
17862388449622812,True,,False,False,True,4.0,1.0,indoor,few
17891933856331567,True,,True,True,False,5.0,4.0,studio,none
17889250056456331,True,,False,False,False,5.0,1.0,white,none
18093005255144467,True,,True,True,False,5.0,1.0,white,none
17962973703113597,True,,False,False,True,5.0,10.0,outdoor,few
18120684859652204,True,,False,False,False,4.0,2.0,indoor,none
18135553927528684,True,,True,True,False,5.0,5.0,outdoor,none
18066159149668682,True,,True,True,False,3.0,4.0,indoor,none
18079316471417531,True,,False,False,False,4.0,5.0,indoor,none
18133825354479340,True,,True,True,False,5.0,3.0,indoor,none
18085159310202432,True,,True,False,True,4.0,1.0,indoor,heavy
18061798742401996,True,,True,False,False,4.0,2.0,indoor,none
18050048237752480,True,,False,False,False,5.0,2.0,other,none
18118491274633316,True,,True,True,True,5.0,3.0,outdoor,few
17934332403218162,True,,False,False,False,5.0,1.0,indoor,few
17994730025931961,True,,False,False,False,5.0,1.0,other,none
18009132101856366,True,,True,True,True,5.0,1.0,studio,heavy
18336147142247233,True,,True,True,False,5.0,1.0,indoor,none
18072440246259491,True,,True,False,False,4.0,2.0,outdoor,none
18397907707155734,True,,False,False,True,4.0,1.0,white,heavy
17886001281498186,True,,True,False,True,5.0,1.0,other,few
18193309705359927,True,,False,False,False,5.0,10.0,indoor,none
17966378441897467,True,,False,False,False,5.0,3.0,studio,none
18070966880288851,True,,True,False,True,5.0,3.0,studio,few
18125039161592106,True,,False,False,False,5.0,7.0,white,few
17865206187547411,True,,True,True,False,5.0,4.0,studio,none
18069443051656225,True,,True,True,False,4.0,6.0,indoor,none
18092072806923801,True,,True,True,True,5.0,5.0,studio,few
18373291339163643,True,,False,False,True,5.0,3.0,indoor,few
18096174406865272,True,,True,True,True,5.0,9.0,indoor,heavy
18112608118702461,True,,True,True,True,5.0,3.0,studio,heavy
18100453136295831,True,,True,False,False,5.0,2.0,white,none
17914164006163415,True,,True,True,False,5.0,4.0,indoor,none
18133980151521686,True,,True,False,False,4.0,6.0,outdoor,none
18207117841335201,True,,True,True,False,5.0,2.0,indoor,none
18071869520289361,True,,True,True,True,5.0,5.0,studio,heavy
18068121008335399,True,,True,True,False,5.0,3.0,studio,none
18095739017177090,True,,False,False,True,5.0,8.0,indoor,few
17866399899669963,True,,False,False,True,5.0,1.0,outdoor,few
18110338948631295,True,,True,True,True,4.0,4.0,outdoor,heavy
18071326100303066,True,,True,True,True,5.0,4.0,outdoor,heavy
18085437914592689,True,,True,True,False,4.0,5.0,outdoor,none
18010790939846794,True,,False,False,False,5.0,1.0,studio,none
18053836139502629,True,,False,False,True,5.0,1.0,outdoor,heavy
17853410853658268,True,,False,False,False,5.0,1.0,white,none
18015118520832797,True,,True,False,False,5.0,1.0,studio,none
18099690259799497,True,,True,False,False,5.0,3.0,white,none
18345436108243804,True,,True,True,False,5.0,7.0,studio,none
18111308446815039,True,,False,False,True,5.0,10.0,studio,heavy
18009811706850785,True,,True,True,True,5.0,1.0,studio,few
17908683531377254,True,,True,False,False,5.0,4.0,outdoor,none
18205295704328257,True,,False,False,True,4.0,10.0,studio,few
18349729300240572,True,,False,False,True,5.0,3.0,white,few
18161557822441353,True,,True,True,True,5.0,2.0,white,few
17970835896021578,True,,True,True,False,5.0,7.0,indoor,none
17994592601942279,True,,True,True,True,5.0,9.0,studio,few
18106858627853427,True,,True,False,False,5.0,2.0,white,none
18317252071262617,True,,False,False,False,5.0,1.0,white,few
18112172881848590,True,,False,False,True,5.0,1.0,other,heavy
17959955304079894,True,,False,False,False,4.0,1.0,studio,none
18103432393745170,True,,False,False,False,5.0,5.0,outdoor,few
18110979208878157,True,,False,False,True,5.0,2.0,studio,heavy
18018705002667766,True,,False,False,False,5.0,1.0,studio,none
18096885694864968,True,,True,False,False,4.0,1.0,indoor,none
18129871039495627,True,,True,False,False,4.0,3.0,indoor,none
18114464332740321,True,,True,False,False,5.0,3.0,indoor,none
18075988028632629,True,,True,True,True,5.0,1.0,studio,few
18336441775172748,True,,True,True,False,5.0,2.0,indoor,none
18068951492366642,True,,False,False,False,5.0,2.0,indoor,none
18086326991206098,True,,True,True,False,5.0,1.0,indoor,none
18434208049184757,True,,True,True,False,5.0,7.0,indoor,none
18123080155720888,True,,True,True,False,5.0,3.0,indoor,none
17931253134233071,True,,True,False,False,5.0,3.0,indoor,none
17968707333044016,True,,True,True,False,5.0,9.0,outdoor,few
18168286483405107,True,,False,False,False,5.0,1.0,white,none
18015006179837029,True,,True,True,True,5.0,1.0,indoor,heavy
18076698233427181,True,,False,False,False,5.0,1.0,outdoor,none
18371021878166509,True,,True,True,False,5.0,3.0,indoor,none
18126411166592349,True,,True,False,False,5.0,3.0,indoor,none
17920815801323809,True,,True,False,False,5.0,3.0,indoor,none
17965377687023255,True,,False,False,False,5.0,1.0,studio,none
18092567240238269,True,,True,True,False,5.0,5.0,outdoor,none
18058065362686804,True,,False,False,True,5.0,2.0,white,few
17934987267056053,True,,False,False,False,5.0,3.0,white,none
18174665545400584,True,,False,False,True,5.0,2.0,studio,few
18348032563209144,True,,False,False,False,5.0,1.0,studio,none
18007955621900235,True,,False,False,True,5.0,5.0,other,heavy
18348163249209494,True,,True,True,False,5.0,2.0,white,none
18016055054822372,True,,False,False,True,5.0,2.0,studio,few
18080024438411554,True,,True,True,False,5.0,3.0,outdoor,none
17873136063458215,True,,False,False,False,5.0,1.0,studio,none
18072680903247150,True,,True,True,False,5.0,3.0,studio,none
17862919419561128,True,,False,False,False,5.0,2.0,indoor,none
18102472214314136,True,,True,True,False,5.0,4.0,indoor,none
18081577763631164,True,,True,False,False,5.0,4.0,studio,none
18001569398922834,True,,True,True,False,5.0,3.0,white,none
17963873619064983,True,,True,True,True,5.0,8.0,white,few
18131687617533850,True,,True,False,True,5.0,5.0,studio,heavy
18119107234634208,True,,True,False,False,4.0,8.0,outdoor,heavy
18017531801826482,True,,True,True,False,5.0,2.0,studio,none
18032341670795646,True,,True,True,True,5.0,5.0,studio,heavy
17928732807273534,True,,False,False,False,5.0,1.0,other,few
18024570467810875,True,,True,False,False,4.0,2.0,outdoor,none
18322269091270796,True,,True,True,True,5.0,2.0,white,few
17865233937670734,True,,True,True,True,5.0,1.0,studio,heavy
18105982447882627,True,,False,False,True,5.0,2.0,indoor,few
17944117062179195,True,,False,False,True,5.0,5.0,indoor,few
17948534433131515,True,,False,False,True,5.0,8.0,studio,few
18132991450551247,True,,False,True,True,5.0,10.0,other,few
18100424074810838,True,,True,False,False,4.0,1.0,outdoor,none
18091050511948465,True,,True,True,False,4.0,4.0,indoor,none
17950911525070425,True,,False,False,True,5.0,4.0,other,heavy
17891362566453844,True,,True,True,True,5.0,2.0,studio,heavy
18125907262576621,True,,True,True,False,5.0,2.0,studio,none
18097258825848934,True,,False,False,False,5.0,4.0,studio,none
18389179780091674,True,,False,False,False,5.0,3.0,white,none
17897002914288849,True,,False,False,False,5.0,1.0,studio,none
18084101627345700,True,,True,True,False,5.0,4.0,white,none
18064916675667539,True,,True,True,False,5.0,2.0,studio,none
18048696362520018,True,,False,False,False,4.0,4.0,indoor,none
17959042752091437,True,,False,False,True,5.0,10.0,indoor,few
17887695360351997,True,,True,True,True,5.0,1.0,white,few
18113217982683777,True,,True,True,False,5.0,5.0,indoor,none
18124113670614379,True,,True,True,True,5.0,5.0,studio,heavy
18098777242812405,True,,True,True,False,5.0,2.0,outdoor,none
18105553834931586,True,,True,True,False,5.0,1.0,white,none
18073559795539442,True,,False,False,False,5.0,2.0,indoor,none
18071466764275821,True,,False,False,True,5.0,3.0,white,few
18080756126161431,True,,True,True,True,5.0,7.0,outdoor,few
18137560036518595,True,,False,False,False,4.0,3.0,indoor,none
18160864459436544,True,,False,False,True,5.0,2.0,studio,few
17944909107172988,True,,False,False,False,5.0,1.0,white,few
17889759831463813,True,,True,True,True,5.0,5.0,studio,heavy
17909017050200999,True,,False,False,False,5.0,1.0,white,none
18158840200433176,True,,True,True,True,5.0,6.0,outdoor,few
18162087769431582,True,,False,False,True,5.0,1.0,indoor,few
18096204470514024,True,,True,False,False,5.0,3.0,studio,none
17861675295680997,True,,True,True,False,5.0,3.0,outdoor,none
17880838749551227,True,,False,False,True,5.0,2.0,white,few
18073456556243467,True,,False,False,False,5.0,1.0,indoor,none
18173165386401963,True,,False,False,True,5.0,4.0,indoor,few
18095773258841938,True,,True,True,False,5.0,3.0,studio,none
18081602315433567,True,,False,False,False,5.0,6.0,white,few
17856659346632720,True,,True,True,False,5.0,5.0,white,none
18354676711232487,True,,True,True,True,5.0,1.0,indoor,heavy
18078997814565095,True,,False,False,True,5.0,2.0,white,few
18122819839627161,True,,True,True,True,5.0,9.0,other,heavy
18062367707406147,True,,True,False,False,5.0,2.0,indoor,none
18168962062424180,True,,False,False,True,4.0,1.0,white,heavy
18094796894122486,True,,True,False,False,4.0,1.0,outdoor,few
18543646342070164,True,,False,False,True,5.0,1.0,studio,few
18000371312864827,True,,False,False,False,5.0,3.0,white,none
18100324856001056,True,,False,False,False,5.0,8.0,studio,none
18104597467900647,True,,False,False,False,5.0,1.0,studio,none
17978114978843773,True,,True,True,False,5.0,2.0,studio,none
18061470086699937,True,,True,True,True,5.0,2.0,indoor,few
17895349233441027,True,,True,False,True,4.0,2.0,indoor,heavy
18063326756678081,True,,False,False,False,4.0,2.0,indoor,heavy
18114118519705405,True,,False,False,False,4.0,1.0,indoor,none
18097654535090722,True,,False,False,False,5.0,9.0,indoor,none
17938988415039505,True,,True,False,False,5.0,2.0,studio,none
17963989107101718,True,,True,False,True,5.0,1.0,other,few
17893615155441072,True,,True,True,True,5.0,6.0,outdoor,heavy
18060122201406102,True,,True,True,False,5.0,3.0,indoor,none
18075192566220637,True,,False,False,True,4.0,1.0,other,heavy
18116398945676881,True,,False,False,False,5.0,7.0,indoor,none
18455727616104611,True,,True,True,True,5.0,4.0,white,few
17961332333932326,True,,False,False,True,4.0,10.0,indoor,few
18407968777177054,True,,True,True,False,5.0,5.0,studio,none
18095833652155491,True,,False,False,True,5.0,10.0,white,heavy
18055446074488133,True,,False,False,True,5.0,3.0,white,few
18126131017598709,True,,True,True,False,5.0,4.0,indoor,none
18081998831575552,True,,False,False,False,4.0,10.0,indoor,none
18100503317083331,True,,False,False,True,5.0,4.0,white,few
18103957583482920,True,,True,True,False,5.0,1.0,indoor,none
18151933933456470,True,,True,False,False,5.0,1.0,indoor,none
17878730766418429,True,,False,False,False,4.0,3.0,studio,none
17867510862522892,True,,True,True,False,5.0,1.0,studio,none
18028282124804096,True,,False,False,False,5.0,1.0,studio,none
18115560589676069,True,,True,True,False,5.0,4.0,outdoor,none
17937753390197921,True,,False,False,True,4.0,9.0,indoor,heavy
18149807941466374,True,,True,True,False,4.0,5.0,outdoor,none
18429949858184889,True,,False,True,True,5.0,1.0,white,few
18312030322277277,True,,True,True,False,5.0,1.0,outdoor,none
18116739775663794,True,,True,True,False,5.0,5.0,outdoor,none
18062492732678946,True,,True,True,False,5.0,3.0,white,none
18009121034851578,True,,False,False,True,5.0,8.0,studio,heavy
17859975738573956,True,,False,False,False,5.0,1.0,white,none
18075344144559108,True,,True,True,True,4.0,1.0,indoor,heavy
18060704339415750,True,,False,False,True,5.0,1.0,indoor,heavy
18049736219723933,True,,False,False,False,5.0,1.0,studio,none
18095507513043796,True,,False,False,True,5.0,6.0,studio,few
18076388879183061,True,,True,True,True,5.0,1.0,studio,few
17911055241181024,True,,True,False,True,5.0,10.0,outdoor,few
18062504741383360,True,,True,True,True,5.0,2.0,studio,few
17922045981128038,True,,False,False,True,5.0,10.0,studio,heavy
17947120047140884,True,,False,False,False,5.0,1.0,studio,none
18026794748647809,True,,True,True,False,5.0,7.0,indoor,few
18098496349968523,True,,True,True,False,5.0,2.0,outdoor,none
18350586196209031,True,,False,False,False,5.0,4.0,indoor,none
18313877479259300,True,,True,True,False,4.0,6.0,outdoor,none
18089599664521649,True,,False,False,True,5.0,1.0,white,few
18080709629616498,True,,True,True,True,5.0,2.0,studio,few
18181493254338711,True,,True,False,False,5.0,2.0,studio,none
17973653637008276,True,,False,False,True,5.0,1.0,studio,few
18085602719606854,True,,True,True,True,5.0,7.0,white,heavy
18080130464627844,True,,False,False,False,5.0,3.0,white,none
18096231455110099,True,,False,False,False,5.0,1.0,studio,none
18586377646059712,True,,True,True,True,5.0,2.0,studio,few
18153470173457229,True,,False,False,True,5.0,1.0,white,heavy
17924867616260205,True,,True,True,False,5.0,5.0,outdoor,none
18407146045179704,True,,False,False,False,5.0,2.0,studio,none
18097779041115386,True,,False,False,True,4.0,2.0,studio,heavy
17966863484900918,True,,True,True,False,4.0,5.0,indoor,none
18015233951674950,True,,False,False,True,4.0,3.0,white,few
17969322294043463,True,,True,True,False,5.0,5.0,outdoor,few
17917807137347390,True,,False,False,False,4.0,1.0,indoor,none
17954195534961426,True,,True,True,True,5.0,4.0,white,few
18385184518089937,True,,False,False,False,5.0,2.0,studio,none
18123028366718350,True,,False,False,False,5.0,4.0,studio,none
18116463151730565,True,,False,False,False,5.0,3.0,other,none
18069066665655982,True,,True,True,True,5.0,1.0,indoor,heavy
18114260386673794,True,,False,False,False,5.0,1.0,white,none
17970341142045522,True,,True,True,True,5.0,3.0,outdoor,few
18041882936770801,True,,True,True,False,3.0,1.0,indoor,none
17961423375078747,True,,True,False,False,5.0,1.0,white,none
18077784776393756,True,,True,True,False,5.0,5.0,outdoor,none
17998592978750573,True,,True,False,False,4.0,4.0,studio,none
17971215288033149,True,,True,False,True,5.0,2.0,white,heavy
18070776518651949,True,,True,False,False,4.0,2.0,white,none
18454897963104910,True,,True,False,True,5.0,3.0,indoor,heavy
18070272836283012,True,,True,False,True,5.0,8.0,indoor,few
18029168189805794,True,,True,True,False,5.0,3.0,outdoor,none
17860778751564328,True,,False,False,False,5.0,1.0,white,heavy
18126105310517383,True,,False,False,False,5.0,1.0,studio,none
17992545419778153,True,,False,False,False,4.0,1.0,outdoor,none
17937960180207669,True,,False,False,True,4.0,2.0,studio,few
17918289624342977,True,,True,True,True,5.0,6.0,outdoor,heavy
18129837526497015,True,,False,False,True,5.0,3.0,white,few
17961756072107122,True,,False,False,True,5.0,10.0,studio,heavy
18430093729143576,True,,False,False,True,5.0,3.0,studio,few
17901017418263555,True,,False,False,False,4.0,4.0,indoor,none
18099462397950163,True,,False,False,True,5.0,1.0,other,few
18088197800255425,True,,True,False,False,4.0,2.0,studio,none
18159168613449907,True,,False,False,True,5.0,2.0,studio,heavy
18015137141674615,True,,True,True,False,5.0,7.0,studio,none
18583272373034092,True,,True,True,False,5.0,4.0,outdoor,none
17912550588185277,True,,True,False,False,5.0,1.0,outdoor,none
17935683441234917,True,,True,False,False,5.0,8.0,outdoor,none
18149284795468587,True,,True,True,False,5.0,3.0,outdoor,none
17967818997024640,True,,True,True,True,5.0,5.0,other,heavy
18161404036386863,True,,False,False,False,5.0,1.0,indoor,few
17919797490336977,True,,True,True,True,5.0,6.0,indoor,heavy
18078799016421643,True,,True,True,False,5.0,3.0,outdoor,none
18083473763579271,True,,True,True,True,5.0,3.0,indoor,few
18045623225742231,True,,False,False,True,5.0,1.0,other,few
17947968849159841,True,,True,True,False,5.0,3.0,outdoor,none
17917542183341677,True,,True,True,True,5.0,3.0,studio,few
18043329116767824,True,,True,False,False,5.0,2.0,outdoor,none
18388683283080455,True,,True,True,False,5.0,4.0,white,none
18149958631475227,True,,False,False,True,5.0,9.0,studio,few
17906967972390406,True,,True,True,True,5.0,1.0,studio,heavy
18419748670122493,True,,True,True,True,5.0,6.0,studio,few
17970386286039911,True,,True,True,False,4.0,4.0,outdoor,none
17978701970842321,True,,False,False,False,4.0,4.0,white,few
17934896697083310,True,,False,False,True,5.0,2.0,white,few
18061169474444629,True,,False,False,True,3.0,2.0,other,heavy
18052551101514713,True,,False,False,True,5.0,1.0,indoor,heavy
17906803995394750,True,,True,False,False,3.0,3.0,indoor,none
18087085451220168,True,,True,True,True,5.0,3.0,outdoor,few
18117109507591266,True,,False,False,True,5.0,1.0,outdoor,few
17885008140494311,True,,False,False,False,5.0,1.0,white,few
18091950251359050,True,,False,False,False,5.0,4.0,studio,none
18105174899501624,True,,True,True,True,5.0,2.0,studio,heavy
17899978542419778,True,,True,True,True,5.0,6.0,studio,few
17969125971021935,True,,False,False,False,5.0,8.0,indoor,none
18045479099591434,True,,True,True,True,5.0,1.0,white,few
18320350339269996,True,,True,True,False,5.0,4.0,outdoor,none
17959426170118895,True,,True,True,True,5.0,7.0,studio,few
18119780317624758,True,,True,True,True,5.0,5.0,outdoor,few
17903229369407597,True,,True,True,True,5.0,1.0,white,few
18090779635927055,True,,True,False,False,5.0,3.0,white,none
18086576867360994,True,,True,True,False,4.0,6.0,studio,none
17893678908442788,True,,False,False,False,4.0,1.0,studio,none
18111384646783541,True,,False,False,False,4.0,1.0,indoor,few
18077592830158360,True,,True,True,True,5.0,1.0,studio,few
18073255016266091,True,,False,False,True,5.0,6.0,studio,few
18061364348423714,True,,False,False,True,5.0,4.0,studio,few
18327302848265800,True,,False,False,False,5.0,1.0,white,none
18291180325303014,True,,True,True,False,5.0,2.0,studio,none
18113803894752563,True,,True,True,True,5.0,3.0,outdoor,few
18079130018158409,True,,True,True,True,5.0,1.0,indoor,few
18077651225564169,True,,True,True,False,5.0,2.0,studio,none
18582833527053567,True,,True,True,False,5.0,2.0,studio,none
18545360518067692,True,,True,True,True,5.0,3.0,studio,few
18586581943040109,True,,False,False,False,4.0,9.0,indoor,few
18072170711248223,True,,False,False,False,5.0,1.0,studio,heavy
17877116853579846,True,,True,True,False,4.0,1.0,outdoor,none
17884200726516930,True,,False,False,False,5.0,1.0,white,none
18095890522887161,True,,False,False,False,4.0,3.0,white,none
18563841550024461,True,,False,False,False,5.0,4.0,outdoor,none
18100947877788864,True,,True,True,True,5.0,4.0,studio,heavy
17948516045981774,True,,False,False,False,5.0,1.0,studio,none
18083768420365425,True,,False,False,False,5.0,1.0,studio,none
17940545565017543,True,,True,True,False,5.0,5.0,outdoor,none
17875795836459017,True,,True,False,False,5.0,10.0,white,none
18132302380489567,True,,True,True,True,5.0,1.0,studio,few
18126258001589035,True,,False,False,False,4.0,4.0,outdoor,few
18100186976484620,True,,False,False,True,5.0,1.0,indoor,few
17860221729622434,True,,True,True,True,5.0,4.0,white,heavy
17933279526239220,True,,True,True,False,4.0,3.0,indoor,none
18160090459432805,True,,False,False,True,5.0,2.0,indoor,few
17985116021801562,True,,True,True,False,5.0,6.0,outdoor,none
18386213680095515,True,,True,True,False,5.0,6.0,white,none
18050835692721823,True,,True,True,False,5.0,3.0,outdoor,few
18062673530695976,True,,False,False,False,5.0,1.0,white,few
18436580170141668,True,,False,False,False,5.0,4.0,studio,few
18130663549482986,True,,True,True,True,5.0,1.0,white,few
17918631933300789,True,,True,True,False,5.0,3.0,indoor,none
17988733469793483,True,,False,False,False,5.0,1.0,indoor,none
17886475656492153,True,,False,False,False,5.0,1.0,studio,none
18100008895958292,True,,False,False,True,4.0,5.0,white,heavy
18121202212620234,True,,True,True,True,5.0,2.0,other,heavy
18100360432967249,True,,True,True,True,5.0,4.0,studio,few
18114856777750374,True,,True,True,True,5.0,1.0,studio,few
18036596699792646,True,,True,True,False,5.0,2.0,studio,none
17952688676963571,True,,False,False,False,4.0,2.0,indoor,few
18386883724093464,True,,False,False,False,5.0,2.0,white,none
17954842131120011,True,,True,False,False,4.0,1.0,outdoor,none
18313016179278323,True,,False,False,False,5.0,2.0,indoor,none
18161753842379539,True,,True,True,False,5.0,2.0,studio,none
18108748312849599,True,,False,False,False,5.0,1.0,white,none
18131469187564270,True,,False,False,False,5.0,3.0,indoor,none
18100442875981269,True,,False,False,False,4.0,3.0,indoor,none
18107681023889531,True,,True,False,False,3.0,4.0,outdoor,none
18114054151826551,True,,True,True,True,5.0,2.0,studio,few
18169257400411508,True,,False,False,False,4.0,1.0,white,none
17882368710394641,True,,True,False,False,5.0,3.0,white,none
18334327096247541,True,,False,False,True,5.0,7.0,studio,few
18119581426725108,True,,True,False,True,5.0,1.0,white,few
17887955169352176,True,,True,True,True,5.0,2.0,studio,heavy
17900740383410243,True,,False,False,False,5.0,1.0,outdoor,few
17887794243459977,True,,True,True,True,5.0,2.0,studio,few
18034948523788913,True,,False,False,False,5.0,10.0,studio,few
17935486143212022,True,,False,False,False,4.0,5.0,white,none
17979042737991329,True,,True,False,True,5.0,1.0,studio,heavy
17931943515237881,True,,True,True,True,5.0,3.0,studio,few
18312920617274140,True,,False,False,False,4.0,1.0,studio,none
18072670232232741,True,,True,False,False,5.0,1.0,outdoor,none
18127736905567963,True,,False,False,True,5.0,1.0,other,few
18112098520754360,True,,True,False,False,5.0,2.0,outdoor,few
18122650498618282,True,,False,False,True,5.0,5.0,indoor,few
18087236921256415,True,,False,False,False,4.0,5.0,indoor,none
18048705344756960,True,,False,False,False,5.0,3.0,white,none
17917241133336998,True,,True,True,True,5.0,5.0,studio,heavy
