instagram_account_id,instagram_media_uuid,posted_at,media_type_label,followers,follower_tier,reach_count,like_count,save_count,comment_count,engagement_count,save_rate_r,like_rate_r,reach_rate_flw,comment_rate_r,eg_rate_reach,quadrant,sub_category,img_local,color_ok,b_avg,g_avg,r_avg,saturation_avg,brightness_avg,gemini_ok,scene_type,has_person,person_style,room_type_hint,view_quality,time_of_day,luxury_score,has_text_overlay,text_content_type,visual_style,post_intent,error
6547864,18523290106060400,2025-09-02 08:00:00,CAROUSEL_ALBUM,6702,〜1万,1591,126,3,1,130,0.0018844221105527,0.079145728643216,0.2373564075786961,0.0006281407035175,0.0816582914572864,Q1,その他の宿泊施設,True,True,134.35278888888888,141.0680555555555,144.33236666666664,46.21596666666667,147.96865555555556,True,exterior_entrance,False,none,none,mountain_view,daytime,4.0,False,none,documentary_photo,brand_worldview,
6994,18412678717001090,2024-02-06 04:47:24,CAROUSEL_ALBUM,4035,〜1万,773,60,2,1,63,0.0025839793281653,0.0775193798449612,0.1915262636273538,0.0012919896640826,0.0813953488372093,Q1,ホテル,True,True,141.3670277777778,141.85422222222218,128.45380555555553,84.681875,154.7025277777778,True,amenity_detail,False,none,none,no_view,daytime,3.0,True,feature_description,close_up_detail,brand_worldview,
1308519,18082452746095509,2026-04-26 09:00:19,CAROUSEL_ALBUM,4452,〜1万,854,68,2,0,70,0.0023391812865497,0.07953216374269,0.1917808219178082,0.0,0.0818713450292397,Q1,ホテル,True,True,219.2254253835427,212.28824267782423,202.00767085076697,33.36887029288703,225.61543933054392,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,close_up_detail,food_dining,
1021,18063270865809549,2024-11-28 07:30:00,CAROUSEL_ALBUM,16891,1〜5万,3299,264,9,2,275,0.0027272727272727,0.08,0.1952995500828794,0.0006060606060606,0.0833333333333333,Q1,ホテル,True,True,53.56476666666668,81.43653333333337,108.71464444444447,159.74328888888888,111.41577777777778,True,lobby_lounge,False,none,none,none,daytime,4.0,True,season_event_announcement,close_up_detail,season_event,
6094448,18055885915851721,2025-02-09 09:00:11,CAROUSEL_ALBUM,3097,〜1万,1196,83,4,0,87,0.0033416875522138,0.0693400167084377,0.3860555196901226,0.0,0.0726817042606516,Q1,旅館,True,True,89.18673611111102,98.0147083333334,130.2856249999999,76.32009722222222,131.54209722222222,True,garden_outdoor_space,True,silhouette_distant,none,ocean_view,golden_hour_sunset,4.0,True,feature_description,styled_editorial,view_scenery,
6838866,18105695452798938,2026-03-16 09:00:00,CAROUSEL_ALBUM,31099,1〜5万,2341,156,8,0,164,0.0034158838599487,0.0666097352690008,0.0752733118971061,0.0,0.0700256191289496,Q1,ホテル,True,True,176.3335000000001,161.6295694444444,158.15555555555557,59.996180555555554,188.5578888888889,True,garden_outdoor_space,False,none,none,city_view,daytime,4.0,False,none,documentary_photo,view_scenery,
1840150,17886212520033713,2024-05-03 09:08:47,CAROUSEL_ALBUM,35529,1〜5万,2800,433,24,0,457,0.0085683684398429,0.1545876472688325,0.0788066422741345,0.0,0.1631560157086754,Q1,ホテル,True,True,53.63488333333333,98.63079999999997,109.70401666666672,172.40608333333333,119.34673333333332,True,room,True,guest_lifestyle,traditional_japanese,other,daytime,4.0,False,none,styled_editorial,brand_worldview,
501726,18077682410476443,2025-09-18 10:01:05,CAROUSEL_ALBUM,8514,〜1万,2464,174,17,0,191,0.0068965517241379,0.0705882352941176,0.2893716970052848,0.0,0.0774847870182555,Q1,ホテル,True,True,157.36937499999996,132.80934722222216,94.52993055555554,100.53261111111112,160.44248611111112,True,pool_spa,False,none,none,ocean_view,daytime,5.0,False,none,styled_editorial,view_scenery,
4866472,18074504135508756,2025-07-09 09:28:25,CAROUSEL_ALBUM,16196,1〜5万,1915,112,5,0,117,0.0026096033402922,0.0584551148225469,0.1182317713156757,0.0,0.0610647181628392,Q1,その他,True,True,123.398125,129.0318472222222,137.40661111111112,47.94876388888889,140.70227777777777,True,room,True,guest_lifestyle,standard,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
5515474,17846908095188997,2024-04-03 10:45:00,CAROUSEL_ALBUM,17176,1〜5万,1314,119,17,0,136,0.0129277566539923,0.0904942965779467,0.0764976421959597,0.0,0.1034220532319391,Q1,ホテル,True,True,160.5550888888888,177.8528555555555,165.51101111111123,64.54016666666666,189.83324444444443,True,garden_outdoor_space,True,guest_lifestyle,glamping_unique,garden_view,daytime,3.0,True,feature_description,styled_editorial,experience_activity,
2402611,18089240543217521,2026-04-08 08:45:57,CAROUSEL_ALBUM,5317,〜1万,932,85,4,2,91,0.0042872454448017,0.0911039657020364,0.1752538548326438,0.0021436227224008,0.097534833869239,Q1,旅館,True,True,112.75499999999998,126.62802222222224,142.5707333333333,81.13354444444444,149.29902222222222,True,pool_spa,False,none,none,no_view,unknown,4.0,False,none,styled_editorial,experience_activity,
816,18360171247181668,2025-04-12 01:00:22,CAROUSEL_ALBUM,16663,1〜5万,2144,179,13,0,192,0.006060606060606,0.0834498834498834,0.128660585693711,0.0,0.0895104895104895,Q1,ホテル,True,True,149.69211111111116,166.11230555555557,168.62998611111107,52.905625,174.27166666666668,True,food_drink,False,none,none,none,daytime,4.0,False,none,close_up_detail,food_dining,
6447627,18023801969428386,2025-03-03 10:00:00,CAROUSEL_ALBUM,10602,1〜5万,3789,428,15,0,443,0.0039577836411609,0.1129287598944591,0.3573516929170989,0.0,0.11688654353562,Q1,旅館,True,True,182.30098611111117,185.37431944444447,186.40369444444443,28.807875,194.74838888888888,True,other,False,none,none,ocean_view,daytime,4.0,False,none,wide_establishing,view_scenery,
5372479,18382219780088661,2026-03-12 09:26:38,CAROUSEL_ALBUM,20819,1〜5万,1725,103,3,1,107,0.0017381228273464,0.0596755504055619,0.0828530259365994,0.0005793742757821,0.0619930475086906,Q1,ホテル,True,True,193.4073925925925,150.79162962962957,81.287437037037,140.9530962962963,197.56632592592592,True,exterior_entrance,False,none,none,none,daytime,3.0,True,facility_name_logo,documentary_photo,brand_worldview,
5660935,17888826036091415,2024-09-17 10:04:03,CAROUSEL_ALBUM,6424,〜1万,12461,2092,76,700,2868,0.0060985395602632,0.1678703257904028,1.939455252918288,0.0561707591076873,0.2301396244583534,Q1,ホテル,True,True,153.246288888889,153.74886666666683,158.83775555555565,66.91013333333333,171.4970888888889,True,other,True,guest_lifestyle,none,ocean_view,daytime,4.0,True,season_event_announcement,other,season_event,
4866472,18086419183543209,2025-04-01 09:38:49,CAROUSEL_ALBUM,16196,1〜5万,1728,129,7,0,136,0.0040485829959514,0.0746096009253904,0.1066864234117429,0.0,0.0786581839213418,Q1,その他,True,True,131.4360277777778,113.52250000000004,88.63045833333334,108.757375,140.2722361111111,True,exterior_entrance,True,guest_lifestyle,none,city_view,daytime,3.0,True,season_event_announcement,wide_establishing,brand_worldview,
6447627,18570103213060228,2026-03-11 10:00:00,CAROUSEL_ALBUM,10602,1〜5万,1718,100,7,2,109,0.0040721349621873,0.0581733566026759,0.162029614260115,0.0011634671320535,0.0634089586969168,Q1,旅館,True,True,80.82687499999994,105.59726388888882,126.8696388888889,84.72238888888889,128.2409027777778,True,food_drink,False,none,none,no_view,unknown,5.0,True,feature_description,styled_editorial,food_dining,
6447627,18056391347004493,2025-05-14 10:00:00,CAROUSEL_ALBUM,10602,1〜5万,2325,233,7,1,241,0.0030094582975064,0.1001719690455718,0.2192775629538809,0.0004299226139294,0.1036113499570077,Q1,旅館,True,True,160.12220833333333,161.90465277777776,171.21061111111112,47.62983333333333,178.361,True,activity,True,silhouette_distant,none,ocean_view,daytime,4.0,False,none,wide_establishing,experience_activity,
6447627,18096013399680766,2025-11-25 10:00:00,CAROUSEL_ALBUM,10602,1〜5万,1569,138,12,6,156,0.0076433121019108,0.0878980891719745,0.1479769876450061,0.0038216560509554,0.0993630573248407,Q1,旅館,True,True,126.79658333333332,148.78115277777786,164.49061111111118,80.44497222222222,171.01168055555556,True,food_drink,True,hand_detail,none,no_view,daytime,3.0,True,feature_description,close_up_detail,food_dining,
4866472,18012579218473964,2024-02-13 05:19:13,CAROUSEL_ALBUM,16196,1〜5万,336,86,2,0,88,0.0059347181008902,0.2551928783382789,0.0207445823300611,0.0,0.2611275964391691,Q1,その他,True,True,108.52023709902372,125.60471408647146,142.19977684797772,86.66025104602511,148.07351464435146,True,lobby_lounge,True,guest_lifestyle,none,no_view,night,4.0,False,none,styled_editorial,experience_activity,
5633630,17862784443235338,2024-09-27 06:00:36,CAROUSEL_ALBUM,11803,1〜5万,11904,2028,72,247,2347,0.0060478790424191,0.1703485930281394,1.008471704506947,0.020747585048299,0.1971440571188576,Q1,ホテル,True,True,152.87413333333336,148.1341888888888,154.6181888888887,42.923877777777776,163.2625888888889,True,room,False,none,standard,mountain_view,daytime,3.0,True,season_event_announcement,styled_editorial,season_event,
3084857,17857360668104023,2024-02-22 09:00:36,CAROUSEL_ALBUM,12953,1〜5万,689,214,4,0,218,0.0057971014492753,0.3101449275362319,0.0531882044156245,0.0,0.3159420289855073,Q1,旅館,True,True,145.21613888888885,152.74786111111115,187.25316666666657,62.201388888888886,187.2531805555556,True,food_drink,False,none,none,none,daytime,5.0,False,none,flat_lay,food_dining,
3557446,18131023840486401,2026-04-14 09:01:19,CAROUSEL_ALBUM,19199,1〜5万,6673,474,12,7,493,0.0017980221756068,0.0710218759364698,0.3475520833333333,0.0010488462691039,0.0738687443811807,Q1,旅館,True,True,181.8585555555556,179.83036111111107,175.52519444444454,41.92779166666666,193.9715972222222,True,view_from_window,False,none,suite_highend,ocean_view,daytime,5.0,False,none,styled_editorial,view_scenery,
494570,18072266597611901,2026-01-15 10:00:11,CAROUSEL_ALBUM,37432,1〜5万,3827,283,6,0,289,0.0015673981191222,0.0739289446185997,0.1022359949776934,0.0,0.075496342737722,Q1,ホテル,True,True,67.19269444444448,68.59683333333335,111.07729166666668,99.16511111111112,112.88319444444444,True,food_drink,False,none,none,none,unknown,4.0,False,none,styled_editorial,food_dining,
3084857,17843146608144011,2024-01-15 03:40:23,CAROUSEL_ALBUM,12953,1〜5万,601,351,23,6,380,0.0382059800664451,0.5830564784053156,0.0463949359271267,0.0099667774086378,0.6312292358803987,Q1,旅館,True,True,173.06777286135693,176.43147492625366,179.32309734513268,28.244026548672565,185.3067404129793,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,food_dining,
6326433,18109381168663916,2026-04-13 10:00:58,CAROUSEL_ALBUM,6157,〜1万,1303,99,10,0,109,0.0076687116564417,0.075920245398773,0.2115946735953231,0.0,0.0835889570552147,Q1,旅館,True,True,41.25026388888891,41.34358333333332,38.67983333333335,72.394125,48.33647222222222,True,garden_outdoor_space,True,other,none,none,golden_hour_sunset,4.0,False,none,styled_editorial,experience_activity,
5515741,17937138102210502,2026-04-29 09:00:22,CAROUSEL_ALBUM,6241,〜1万,1604,118,7,0,125,0.0043613707165109,0.0735202492211838,0.2569689202178788,0.0,0.0778816199376947,Q1,ホテル,True,True,164.25327777777778,190.8162916666668,193.5233333333333,46.55606944444445,196.20090277777777,True,food_drink,False,none,none,no_view,daytime,5.0,True,feature_description,flat_lay,food_dining,
1373906,17908851806985469,2024-07-15 10:00:25,CAROUSEL_ALBUM,21732,1〜5万,6920,988,38,6,1032,0.0054905360497038,0.1427539372922988,0.3184097915612203,0.00086692674469,0.1491114000866926,Q1,ホテル,True,True,117.56850000000006,137.39039999999986,182.30983333333324,106.36054444444444,183.91557777777777,True,room,True,guest_lifestyle,suite_highend,partial_view,daytime,5.0,True,feature_description,styled_editorial,room_showcase,
6547864,18039787082679940,2025-09-18 08:00:00,CAROUSEL_ALBUM,6702,〜1万,1221,99,5,0,104,0.0040916530278232,0.0810147299509001,0.1821572430255109,0.0,0.0851063829787234,Q1,その他の宿泊施設,True,True,119.33191111111113,131.254311111111,138.10277777777762,48.567455555555554,140.5331,True,exterior_entrance,False,none,none,mountain_view,daytime,3.0,True,facility_name_logo,documentary_photo,brand_worldview,
6916268,17993774825870919,2026-01-27 03:01:00,CAROUSEL_ALBUM,3778,〜1万,24941,2463,136,414,3013,0.0054526501483441,0.0987490979071445,6.599894151892035,0.0165985085398123,0.1208002565953011,Q1,ホテル,True,True,172.91090277777784,170.97988888888884,167.1463333333333,62.871,189.4813472222222,True,other,True,hand_detail,standard,ocean_view,daytime,3.0,True,season_event_announcement,styled_editorial,season_event,
5515474,18042722764631102,2024-02-19 09:40:00,CAROUSEL_ALBUM,17176,1〜5万,737,287,14,0,301,0.018970189701897,0.3888888888888889,0.0429062117948419,0.0,0.4078590785907859,Q1,ホテル,True,True,155.89634794156703,149.4225099601592,143.05775564409032,51.54049136786188,168.21200531208498,True,room,False,none,glamping_unique,garden_view,daytime,4.0,False,none,styled_editorial,room_showcase,
3577844,18349076884097533,2024-05-14 03:05:02,CAROUSEL_ALBUM,1861,〜1万,240,66,4,0,70,0.0165975103734439,0.2738589211618257,0.1288936627282492,0.0,0.2904564315352697,Q1,旅館,True,True,153.79145833333328,158.2704861111112,150.43097222222227,65.20769444444444,161.88304166666666,True,activity,False,none,none,other,daytime,3.0,True,feature_description,documentary_photo,experience_activity,
3577844,18066006842418440,2025-10-24 02:30:14,CAROUSEL_ALBUM,1861,〜1万,459,48,3,0,51,0.0065217391304347,0.1043478260869565,0.2465091299677765,0.0,0.1108695652173913,Q1,旅館,True,True,163.3530694444445,168.29587499999997,184.1801388888889,62.33884722222222,188.3405555555556,True,pool_spa,False,none,none,garden_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
6999619,17892195270333536,2026-04-25 12:00:30,CAROUSEL_ALBUM,6731,〜1万,2049,130,12,0,142,0.0058536585365853,0.0634146341463414,0.3043672014260249,0.0,0.0692682926829268,Q1,ホテル,True,True,158.2247111111112,185.16356666666684,195.3020111111112,48.1183,195.59622222222225,True,food_drink,False,none,none,none,daytime,5.0,False,none,flat_lay,food_dining,
1021,18038291668915051,2024-09-19 07:30:00,CAROUSEL_ALBUM,16891,1〜5万,4061,248,6,1,255,0.001477104874446,0.0610536681437715,0.2404096613781672,0.000246184145741,0.0627769571639586,Q1,ホテル,True,True,49.29642222222225,74.09506666666668,101.46807777777778,160.55925555555555,102.30386666666666,True,restaurant_bar,True,staff,none,no_view,unknown,5.0,False,none,wide_establishing,food_dining,
6344419,18189875473368553,2026-04-11 10:00:32,CAROUSEL_ALBUM,14130,1〜5万,3041,287,7,5,299,0.002301117685733,0.0943458251150558,0.215200622744321,0.0016436554898093,0.0982905982905982,Q1,ホテル,True,True,162.41495833333337,147.40588888888888,132.02072222222222,116.42238888888888,182.1972638888889,True,pool_spa,False,none,none,ocean_view,golden_hour_sunset,5.0,False,none,styled_editorial,view_scenery,
4187079,18073791290316551,2026-04-10 10:03:27,CAROUSEL_ALBUM,5363,〜1万,1852,197,3,2,202,0.0016189962223421,0.1063140852671343,0.3452647278150634,0.0010793308148947,0.1090124123043713,Q1,その他,True,True,169.12569940476197,130.76296130952386,82.41159226190474,137.9452976190476,175.47755952380953,True,view_from_window,False,none,none,mountain_view,daytime,4.0,True,season_event_announcement,wide_establishing,view_scenery,
4866473,18087785536674574,2025-09-18 07:49:19,CAROUSEL_ALBUM,17062,1〜5万,1180,85,8,1,94,0.0067739204064352,0.0719729043183742,0.0691554826232198,0.0008467400508044,0.0795935647756138,Q1,その他,True,True,86.34311111111106,106.08438888888884,132.55744444444434,121.03495833333334,135.91054166666666,True,lobby_lounge,False,none,none,city_view,night,4.0,False,none,styled_editorial,brand_worldview,
2798325,18026556026371732,2024-09-27 06:00:28,CAROUSEL_ALBUM,14993,1〜5万,29613,3433,145,402,3980,0.0048963328155602,0.115924900384953,1.9749899959983996,0.0135746606334841,0.1343958938339974,Q1,旅館,True,True,148.8046444444444,146.46218888888893,139.70048888888886,72.2815,161.66591111111111,True,room,False,none,suite_highend,ocean_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
7075621,18389475910083997,2026-04-20 11:09:51,CAROUSEL_ALBUM,6727,〜1万,1550,160,5,2,167,0.0032237266279819,0.1031592520954223,0.2303804994054696,0.0012894906511927,0.107672469374597,Q1,ホテル,True,True,73.5481388888889,86.69879166666668,94.18425000000002,53.67295833333333,96.3596388888889,True,garden_outdoor_space,False,none,none,garden_view,night,4.0,True,season_event_announcement,styled_editorial,season_event,
641767,17892523449327152,2026-04-23 07:30:00,CAROUSEL_ALBUM,6126,〜1万,1428,85,7,0,92,0.0048985304408677,0.0594821553533939,0.2330667537130732,0.0,0.0643806857942617,Q1,ホテル,True,True,142.73299999999992,127.70805555555556,115.84508333333332,99.46415277777778,150.902625,True,room,False,none,other,partial_view,daytime,3.0,True,feature_description,styled_editorial,room_showcase,
164595,17884653210475842,2026-04-13 09:24:35,CAROUSEL_ALBUM,90159,5〜10万,15769,1362,25,5,1392,0.001585288522511,0.0863665187064045,0.1749001774622892,0.0003170577045022,0.0882688649334178,Q1,ホテル,True,True,40.92124444444445,57.25114074074073,69.96534814814817,119.9420148148148,71.54774814814814,True,lobby_lounge,False,none,none,no_view,night,5.0,True,feature_description,styled_editorial,brand_worldview,
4866472,18367855981207548,2026-04-30 08:00:07,CAROUSEL_ALBUM,16196,1〜5万,707,50,2,0,52,0.0028248587570621,0.0706214689265536,0.0436500586528369,0.0,0.0734463276836158,Q1,その他,True,True,104.25652777777782,124.84077777777776,150.2954444444446,95.59958333333331,152.1894027777778,True,food_drink,True,hand_detail,none,no_view,daytime,3.0,False,none,close_up_detail,food_dining,
3577844,17875461984221702,2025-04-25 08:02:15,CAROUSEL_ALBUM,1861,〜1万,524,46,1,0,47,0.0019047619047619,0.0876190476190476,0.2814178302900107,0.0,0.0895238095238095,Q1,旅館,True,True,195.25140277777763,192.35399999999996,177.70583333333337,46.41913888888889,200.01093055555555,True,activity,True,family,none,mountain_view,daytime,3.0,True,feature_description,documentary_photo,experience_activity,
6346408,17950855409647204,2024-02-26 04:38:14,CAROUSEL_ALBUM,51306,5〜10万,7284,557,90,6,653,0.0123541523678792,0.0764584763212079,0.1419689321145262,0.0008236101578586,0.0896362388469457,Q1,ホテル,True,True,59.64919444444445,84.08644444444445,122.77118055555547,179.42394444444443,139.8018888888889,True,pool_spa,False,none,none,no_view,unknown,3.0,True,feature_description,styled_editorial,experience_activity,
4866470,18308794693133629,2024-01-13 14:36:04,CAROUSEL_ALBUM,12309,1〜5万,296,115,6,0,121,0.0202020202020202,0.3872053872053872,0.0240454914703493,0.0,0.4074074074074074,Q1,その他,True,True,91.8360694444444,123.6329722222222,163.26156944444446,132.18005555555555,163.41545833333333,True,restaurant_bar,True,guest_lifestyle,none,no_view,unknown,3.0,True,other,documentary_photo,food_dining,
2499875,18108375202845617,2026-04-15 03:01:02,CAROUSEL_ALBUM,48283,1〜5万,4275,454,31,0,485,0.0072497661365762,0.1061739943872778,0.0885386463424737,0.0,0.113423760523854,Q1,旅館,True,True,39.04626666666666,57.22428148148151,72.7838222222222,153.04124444444443,75.34105185185186,True,room,False,none,suite_highend,garden_view,daytime,5.0,False,none,styled_editorial,room_showcase,
1373906,18305828212158793,2024-06-09 10:00:09,CAROUSEL_ALBUM,21732,1〜5万,6819,1484,18,2,1504,0.0026392961876832,0.2175953079178885,0.3137624810196475,0.0002932551319648,0.2205278592375366,Q1,ホテル,True,True,125.46484444444448,149.5423666666666,143.85807777777774,73.14067777777778,155.64973333333333,True,garden_outdoor_space,False,none,traditional_japanese,mountain_view,daytime,4.0,False,none,wide_establishing,view_scenery,
4365989,18105353257719264,2025-10-28 09:03:48,CAROUSEL_ALBUM,21950,1〜5万,3642,277,9,3,289,0.0024704913532802,0.0760362338731814,0.1659149924832581,0.00082349711776,0.0793302223442218,Q1,その他,True,True,82.8338833333333,100.82115000000005,95.1335166666667,69.62056666666666,103.10638333333333,True,pool_spa,False,none,none,mountain_view,daytime,5.0,False,none,styled_editorial,experience_activity,
6447627,18099517210519692,2025-04-05 10:00:00,CAROUSEL_ALBUM,10602,1〜5万,1806,123,4,0,127,0.002213613724405,0.0680686220254565,0.1703291521267566,0.0,0.0702822357498616,Q1,旅館,True,True,69.84102777777775,78.95869444444452,103.58830555555556,94.5453888888889,105.83129166666669,True,lobby_lounge,True,guest_lifestyle,none,no_view,daytime,3.0,True,feature_description,styled_editorial,experience_activity,
123680,18047563721700599,2026-01-16 02:30:07,CAROUSEL_ALBUM,58318,5〜10万,5560,363,12,2,377,0.002157885272433,0.0652760294910987,0.0953377115519813,0.0003596475454055,0.0677935623089372,Q1,ホテル,True,True,134.46672222222222,136.27959722222232,124.38911111111112,103.063375,157.1198611111111,True,pool_spa,False,none,villa_private,garden_view,daytime,4.0,False,none,documentary_photo,experience_activity,
4866470,18024826360905606,2024-01-25 03:39:28,CAROUSEL_ALBUM,12309,1〜5万,275,109,3,0,112,0.0108695652173913,0.394927536231884,0.0223395613322502,0.0,0.4057971014492754,Q1,その他,True,True,125.19880555555548,131.3918611111111,132.82718055555554,48.96381944444445,139.03555555555556,True,restaurant_bar,True,guest_lifestyle,none,garden_view,daytime,4.0,False,none,styled_editorial,food_dining,
494570,18042549563214671,2024-12-18 10:00:01,CAROUSEL_ALBUM,37432,1〜5万,4806,368,13,3,384,0.0027043894320782,0.0765550239234449,0.1283893890417546,0.0006240898689411,0.0798835032244643,Q1,ホテル,True,True,197.34342222222213,209.53231111111103,219.05096666666677,38.495133333333335,224.97813333333332,True,room,True,guest_lifestyle,standard,no_view,daytime,3.0,False,none,styled_editorial,room_showcase,
1021,18154884250420120,2025-12-27 03:00:00,CAROUSEL_ALBUM,16891,1〜5万,5129,299,14,0,313,0.0027290448343079,0.0582846003898635,0.3036348567369168,0.0,0.0610136452241715,Q1,ホテル,True,True,117.68809734513276,150.94998525073746,190.04806784660772,105.3083185840708,190.4489233038348,True,lobby_lounge,False,none,none,no_view,unknown,5.0,False,none,wide_establishing,brand_worldview,
5533899,18043951819730025,2024-03-27 09:35:46,CAROUSEL_ALBUM,15770,1〜5万,3365,318,9,1,328,0.0026737967914438,0.0944741532976827,0.2133663052438019,0.0002970885323826,0.0974450386215092,Q1,ホテル,True,True,135.192730318258,131.21182579564476,120.9984087102177,84.97906197654942,152.04963149078728,True,activity,True,guest_lifestyle,none,other,daytime,2.0,True,other,wide_establishing,experience_activity,
6447627,17916447195344027,2026-04-01 10:00:13,CAROUSEL_ALBUM,10602,1〜5万,2474,297,23,0,320,0.0092929292929292,0.12,0.2333301895689899,0.0,0.1292929292929293,Q1,旅館,True,True,159.57387499999996,161.36533333333335,151.20469444444444,48.55276388888889,170.42425,True,garden_outdoor_space,True,silhouette_distant,none,ocean_view,daytime,5.0,False,none,wide_establishing,view_scenery,
4866470,18097642255730009,2025-10-03 07:41:37,CAROUSEL_ALBUM,12309,1〜5万,1093,70,3,0,73,0.0027422303473491,0.0639853747714808,0.0887896019496344,0.0,0.0667276051188299,Q1,その他,True,True,106.96681944444444,111.57556944444444,114.54493055555548,56.20794444444444,124.03086111111112,True,restaurant_bar,False,none,none,city_view,daytime,4.0,True,season_event_announcement,wide_establishing,experience_activity,
4365989,18021312677074715,2024-02-29 09:54:30,CAROUSEL_ALBUM,21950,1〜5万,6980,573,14,6,593,0.0020054433462254,0.0820799312419424,0.3179809575873537,0.0008594757198109,0.0849448503079788,Q1,その他,True,True,70.91954166666666,81.71537500000002,143.6181805555556,180.2212638888889,143.73081944444445,True,other,False,none,none,none,unknown,1.0,True,other,other,other,
6094448,18036384476622088,2025-02-06 09:00:18,CAROUSEL_ALBUM,3097,〜1万,1416,115,8,0,123,0.0056457304163726,0.0811573747353563,0.4570690768237572,0.0,0.086803105151729,Q1,旅館,True,True,107.11020833333332,93.62380555555548,67.76876388888887,138.44072222222223,114.95518055555556,True,room,False,none,traditional_japanese,ocean_view,daytime,4.0,True,feature_description,styled_editorial,room_showcase,
6447627,18078961645735674,2025-04-14 10:00:00,CAROUSEL_ALBUM,10602,1〜5万,1850,128,6,0,134,0.0032414910858995,0.0691518098325229,0.1744789210600773,0.0,0.0723933009184224,Q1,旅館,True,True,79.28283333333333,93.85691666666672,109.4513194444444,69.27345833333334,111.45143055555556,True,food_drink,False,none,none,no_view,unknown,5.0,True,feature_description,close_up_detail,food_dining,
6447627,18010686686732101,2025-06-01 10:00:00,CAROUSEL_ALBUM,10602,1〜5万,2577,243,11,2,256,0.004266873545384,0.0942591155934833,0.2430444213901726,0.0007757951900698,0.0993017843289371,Q1,旅館,True,True,125.13837499999995,139.33495833333333,174.2200972222222,82.00861111111111,175.8964861111111,True,other,True,silhouette_distant,none,none,daytime,4.0,True,feature_description,documentary_photo,experience_activity,
7462956,18161497597390068,2026-04-12 10:00:33,CAROUSEL_ALBUM,6782,〜1万,2135,170,13,1,184,0.0060861423220973,0.0795880149812734,0.3147574819401444,0.0004681647940074,0.0861423220973782,Q1,その他の宿泊施設,True,True,71.79954166666668,49.01458333333334,39.810958333333325,193.45844444444444,96.22790277777776,True,garden_outdoor_space,False,none,none,garden_view,night,4.0,False,none,wide_establishing,brand_worldview,
1840150,18026145865768235,2024-02-09 09:02:19,CAROUSEL_ALBUM,35529,1〜5万,1019,557,50,0,607,0.0490196078431372,0.546078431372549,0.0286799887419082,0.0,0.5950980392156863,Q1,ホテル,True,True,112.32995535714278,120.6162797619049,127.5215773809525,67.93869047619047,131.4688392857143,True,garden_outdoor_space,False,none,none,garden_view,daytime,4.0,True,facility_name_logo,wide_establishing,season_event,
6999619,18110378716864723,2026-04-10 11:00:34,CAROUSEL_ALBUM,6731,〜1万,2063,134,12,0,146,0.005813953488372,0.064922480620155,0.3064468211527035,0.0,0.0707364341085271,Q1,ホテル,True,True,114.99251111111114,124.41253333333331,130.52785555555556,35.318844444444444,131.67492222222222,True,food_drink,True,hand_detail,none,no_view,unknown,4.0,False,none,close_up_detail,food_dining,
123680,18055905700998006,2025-05-12 02:30:18,CAROUSEL_ALBUM,58318,5〜10万,9107,726,25,10,761,0.0027448397013614,0.0797101449275362,0.156158370342427,0.0010979358805445,0.0835529205094422,Q1,ホテル,True,True,128.53831944444445,147.29947222222214,157.20845833333345,86.16277777777778,169.8116388888889,True,room,False,none,suite_highend,partial_view,daytime,5.0,False,none,styled_editorial,room_showcase,
7380232,17880372420417069,2026-04-22 23:00:17,CAROUSEL_ALBUM,43897,1〜5万,37872,4318,371,3484,8173,0.009795896813033,0.1140126211285084,0.8627272313089435,0.0919916563250864,0.2158001742666279,Q1,その他の宿泊施設,True,True,72.35947777777776,75.0334,155.23729999999998,147.3427,161.59504444444443,True,room,False,none,villa_private,mountain_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
494570,18033755678520824,2025-11-14 10:00:12,CAROUSEL_ALBUM,37432,1〜5万,4142,411,25,2,438,0.0060342746801834,0.0992034757422157,0.1106510298399807,0.0004827419744146,0.1057204923968139,Q1,ホテル,True,True,166.60372222222227,178.5446805555557,199.53613888888884,58.70848611111112,204.490875,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,close_up_detail,food_dining,
5372479,18035843647716379,2024-03-25 10:42:23,CAROUSEL_ALBUM,20819,1〜5万,1333,258,7,0,265,0.005247376311844,0.1934032983508246,0.0640249759846301,0.0,0.1986506746626686,Q1,ホテル,True,True,150.91384444444446,167.98593333333332,172.99358888888895,66.96957777777777,187.2395111111111,True,activity,True,guest_lifestyle,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
5055478,18089198333586189,2026-04-11 12:00:04,CAROUSEL_ALBUM,1907,〜1万,497,60,4,1,65,0.0080321285140562,0.1204819277108433,0.260482180293501,0.002008032128514,0.1305220883534136,Q1,ホテル,True,True,86.92220833333337,113.41595833333336,143.0871388888888,107.76891666666668,143.62504166666668,True,garden_outdoor_space,False,none,none,no_view,daytime,3.0,False,none,close_up_detail,brand_worldview,
